Pre.,Clac.,Error,SMILES
3.205990874,3.060593851,0.045351665,CC(C)(c1ccc(-c2ccc(*)cc2)cc1)c1ccc(-c2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(C(=O)Nc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1
3.103489877,3.027747466,0.024405561,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(-c2ccc(-c3ccc(C(=O)Oc4ccc5c(c4)C(=O)N(c4ccc(OCc6ccc(/C=C/c7ccc(COc8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)cc2)cc1
3.28129816,3.308716742,0.008356017,O=C(Nc1ccc(*)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(-c5ccc(S(=O)c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.229530973,3.308921319,0.024582624,O=C(Nc1ccc(*)cc1)c1ccc(C(O)CC(O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(NC(=O)c6ccc(-c7ccc(-c8ccc(C(=O)Nc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.409232298,3.353109689,0.016461949,O=C1/C(=C/c2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(*)C4=O)cc2)CCC/C1=C\c1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(C(O)C(O)c5ccc(C(=O)Oc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.617903587,3.05388473,0.166538273,O=C1c2ccc(OCc3ccc(/C=C/c4ccc(COc5ccc6c(c5)C(=O)N(Cc5ccc(COCc7ccc(C*)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
3.143591561,3.234582766,0.028944983,O=C1/C(=C/c2ccc(CCc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(C(=O)c6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)CCC/C1=C\c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1
2.962040175,3.14617531,0.062164969,O=C(OCc1ccc(COCc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(-c7ccc(-c8ccc(C(=O)c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)[nH]7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.928645966,2.82111719,0.036716208,O=C1c2ccc(CSCc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(C(O)CC(O)c6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C(=O)N1*
3.422207551,3.911306756,0.142919211,O=C(Nc1ccc(*)cc1)c1ccc(-c2ccc(-c3ccc(C(=O)Nc4ccc(N5C(=O)c6ccc(-c7ccc(S(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)[nH]2)cc1
2.923242557,3.110605722,0.064094293,CN(Cc1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(S(=O)(=O)c5ccc(C(=O)Oc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.393310643,3.788789081,0.116546488,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(O)C(O)c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(C#CC#Cc6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.946359844,2.860802397,0.029038356,O=C(NCc1ccc(COCc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.987267032,2.983025734,0.001419792,O=C(Nc1ccc(*)cc1)c1ccc(COCCOCc2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)c6ccc(C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.513853438,3.482111401,0.009033398,O=C1/C(=C/c2ccc(C(=O)Oc3ccc(*)cc3)cc2)CC/C1=C\c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(-c5ccc(Oc6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.2428239,3.247261508,0.001368439,O=C(OCc1ccc(CSCc2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(/C=N/N=C/c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.991939511,2.944531472,0.015845253,O=C(CNc1ccc(C(=O)C(=O)c2ccc(CNC(=O)c3ccc(*)cc3)cc2)cc1)c1ccc(N2C(=O)c3ccc(OCc4ccc(/C=C/C(O)/C=C/c5ccc(COc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1
2.716865241,2.736528912,0.007237632,O=C(OCc1ccc(Cc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(S(=O)(=O)c6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.074161439,3.129958765,0.018150422,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(C(=O)C(O)c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.658627879,2.664587991,0.0022418,O=C1c2ccc(OCc3ccc(COc4ccc5c(c4)C(=O)N(c4ccc(OCc6ccc(CSCc7ccc(COc8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)cc2C(=O)N1*
2.911790887,2.903102304,0.002983931,O=C1/C(=C/c2ccc(CCc3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(COCOCc6ccc(C(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)CCC/C1=C\c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.284819395,3.416801584,0.040179435,O=C(Nc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(COCOCc2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(*)cc8)cc7)s6)cc5)cc3)C4=O)cc2)cc1
3.021674546,2.856216689,0.054757008,O=C(CC(=O)c1ccc(COc2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(CSCc6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(COc2ccc(*)cc2)cc1
3.162829552,3.026875512,0.04298494,O=C(c1ccc(*)cc1)c1ccc(CCC(O)CCc2ccc(C(=O)c3ccc(N4C(=O)c5ccc(/C=C/c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
2.949375934,3.086145513,0.046372379,O=C(c1ccc(CCC(O)CCc2ccc(C(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Oc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.800140781,2.895340465,0.033998178,O=C(Oc1ccc(*)cc1)c1ccc(COCOCc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(COCOCc7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.212319406,3.339114851,0.039471618,O=C(/C=C/c1ccc(COc2ccc(*)cc2)cc1)/C=C/c1ccc(COc2ccc(N3C(=O)c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5)cc4C3=O)cc2)cc1
2.789091746,2.688751305,0.035976027,CC(C)(c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(COCc5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.051038865,3.381705831,0.108378484,O=C(Nc1ccc(*)cc1)c1ccc(-c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C(=O)OCc6ccc(Oc7ccc(COC(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.103182125,3.093872515,0.00300002,O=C1/C(=C/c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)CC/C1=C\c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)OCc4ccc(C#CC#Cc5ccc(COC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.307800452,3.122065967,0.05615045,O=C(CC(=O)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(C(=O)C(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.029298057,3.165062067,0.044816986,O=C(OCc1ccc(C#CC#Cc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(/C=C/c6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.455945051,2.458381617,0.00099211,O=C(OCc1ccc(COCOCc2ccc(COC(=O)c3ccc4c(c3)C(=O)N(Cc3ccc(Cc5ccc(C*)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.438705539,3.255662622,0.053230181,CC(C)(c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(C#CC#Cc5ccc(C(=O)Oc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.896266077,2.837502347,0.020289479,O=C(OCc1ccc(-c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(-c6ccc(*)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.911299036,2.955294152,0.01511185,CP(=O)(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(CCC(O)CCc6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.1535347,3.070847122,0.026220602,O=C(/C=C/c1ccc(C(=O)Oc2ccc(*)cc2)cc1)/C=C/c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(C(=O)C(=O)c6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.774461477,2.802242259,0.010013036,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(CCC(O)CCc2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(C(O)CC(O)c6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
2.986513956,2.857304967,0.04326415,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(Cc2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(Cc6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2)cc1
3.138338916,3.105138934,0.010578839,C[Si](C)(c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(C(=O)CC(=O)c5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.416092474,3.52338557,0.031408136,O=C1c2ccc(-c3ccc(-c4ccc5c(c4)C(=O)N(Cc4ccc(/C=N/N=C/c6ccc(C*)cc6)cc4)C5=O)[nH]3)cc2C(=O)N1*
2.948393382,2.896711384,0.017528868,CN(Cc1ccc(C(=O)c2ccc(*)cc2)cc1)Cc1ccc(C(=O)c2ccc(N3C(=O)c4ccc(C(=O)c5ccc(Cc6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.474231863,3.52040238,0.013289417,O=C(Nc1ccc(*)cc1)c1ccc(C(O)CC(O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(-c6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)s6)cc5C4=O)cc3)cc2)cc1
3.03766842,2.931700477,0.034884631,C[Si](C)(c1ccc(-c2ccc(*)cc2)cc1)c1ccc(-c2ccc(N3C(=O)c4ccc(C(=O)c5ccc(CSCc6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.922622258,2.925068549,0.000837019,O=C1/C(=C/c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)CCC/C1=C\c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(C(=O)C(=O)c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.888442846,2.974701489,0.029863372,O=C(Oc1ccc2c(c1)C(=O)N(*)C2=O)c1ccc(Oc2ccc(C(=O)Oc3ccc4c(c3)C(=O)N(Cc3ccc(-c5ccc(C*)cc5)cc3)C4=O)cc2)cc1
3.107383182,3.139508853,0.010338497,O=C(Nc1ccc(*)cc1)c1ccc(C(=O)c2ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(OCc6ccc(S(=O)(=O)c7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.496245423,3.329351906,0.047735069,O=C(/C=C/c1ccc(COc2ccc3c(c2)C(=O)N(*)C3=O)cc1)/C=C/c1ccc(COc2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(/C=N/N=C/c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.328507745,3.513889095,0.055695033,O=C1c2ccc(C#CC#Cc3ccc4c(c3)C(=O)N(c3ccc(OCc5ccc(-c6ccc(COc7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C(=O)N1*
3.617727273,3.468703349,0.041192692,O=C1c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(C(O)C(O)c6ccc(-c7ccc(*)cc7)cc6)cc5)cc3)C4=O)cc2C(=O)N1*
2.752539065,2.830372099,0.028276814,O=C1c2ccc(OCc3ccc(COc4ccc5c(c4)C(=O)N(c4ccc(-c6ccc(CCC(O)CCc7ccc(-c8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)cc2C(=O)N1*
3.015181813,2.809810516,0.068112409,O=C(OCc1ccc(/C=C/c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(c3ccc(C(=O)c5ccc(-c6ccc(-c7ccc(C(=O)c8ccc(*)cc8)cc7)cc6)cc5)cc3)C4=O)cc2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
3.286349702,3.182903231,0.031477621,CC(C)(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(NC(=O)c5ccc(SSc6ccc(C(=O)Nc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.915210853,3.193009393,0.095292778,O=C(c1ccc(*)cc1)c1ccc(C(O)c2ccc(C(=O)c3ccc(N4C(=O)c5ccc(OCc6ccc(-c7ccc(COc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.008573604,2.948395723,0.02000213,O=C(OCc1ccc(C(O)CC(O)c2ccc(COC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc(SSc7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
2.921798083,2.94713631,0.008672135,O=C(Oc1ccc(*)cc1)c1ccc(Cc2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(Cc6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1
3.049465929,2.860205467,0.062063478,O=C1c2ccc(-c3ccc4c(c3)C(=O)N(Cc3ccc(/C=C/c5ccc(C*)cc5)cc3)C4=O)cc2C(=O)N1*
2.773181151,2.727397177,0.01650955,CC(C)(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(Sc4ccc(C*)cc4)cc2)C3=O)cc1
3.022401233,2.9936049,0.009527634,O=C(Oc1ccc(*)cc1)c1ccc(-c2ccc(C(=O)Oc3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(COCCOc7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1
3.058444269,2.870254424,0.061531232,O=C(CC(=O)c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(OC(=O)c4ccc(/C=C/C(O)/C=C/c5ccc(C(=O)Oc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1
2.999432246,3.110664372,0.037084394,O=C(CC(=O)c1ccc(COc2ccc(N3C(=O)c4ccc(C(=O)c5ccc(C(=O)C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(COc2ccc(*)cc2)cc1
3.066402224,3.214029682,0.04814354,CP(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(OCc5ccc(-c6ccc(COc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.044173187,3.1815779,0.045136957,CP(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(C(=O)c5ccc(*)cc5)cc4)cc2)C3=O)cc1
3.530011675,3.247413147,0.080055976,O=C(Oc1ccc(*)cc1)c1ccc(-c2ccc(-c3ccc(C(=O)Oc4ccc(N5C(=O)c6ccc(-c7ccc(C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)s2)cc1
2.871004881,3.018611875,0.051413007,C[Si](C)(c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(-c5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.727987394,4.149481289,0.521077882,CC(C)(c1ccc(C*)cc1)c1ccc(CN2C(=O)c3ccc(/C=C/C(O)/C=C/c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1
2.763044151,2.762222591,0.000297339,CN(Cc1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(-c2ccc3c(c2)C(=O)N(Cc2ccc(Sc4ccc(C*)cc4)cc2)C3=O)cc1
3.310908711,3.18231417,0.038839652,O=C(/C=C/c1ccc(C(=O)Oc2ccc(*)cc2)cc1)/C=C/c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(Cc6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.118082415,2.99990198,0.037901639,O=C(CC(=O)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(-c4ccc(COCc5ccc(-c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1
3.16077432,3.131022136,0.009412942,O=C(Nc1ccc(N2C(=O)c3ccc(C(=O)OCc4ccc(/C=C/c5ccc(COC(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1)c1ccc(C(=O)C(O)c2ccc(C(=O)Nc3ccc(*)cc3)cc2)cc1
2.802347467,2.782455034,0.007098489,CN(Cc1ccc(C(=O)Oc2ccc(*)cc2)cc1)Cc1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(Cc6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.976711272,2.922489644,0.01821528,O=C1c2ccc(OCc3ccc(-c4ccc(-c5ccc(COc6ccc7c(c6)C(=O)N(c6ccc(OCc8ccc(-c9ccc(-c%10ccc(COc%11ccc(*)cc%11)cc%10)[nH]9)cc8)cc6)C7=O)cc5)[nH]4)cc3)cc2C(=O)N1*
2.957566998,3.029669235,0.024378903,O=C(c1ccc(-c2ccc(-c3ccc(C(=O)c4ccc5c(c4)C(=O)N(c4ccc(OCc6ccc(COCCOCc7ccc(COc8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)s2)cc1)c1ccc2c(c1)C(=O)N(*)C2=O
2.985878021,3.088600461,0.034402758,CP(=O)(c1ccc(-c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(C(=O)OCc4ccc(/C=C5\CCC/C(=C\c6ccc(COC(=O)c7ccc(*)cc7)cc6)C5=O)cc4)cc2)C3=O)cc1
3.130441767,3.114775186,0.005004591,O=C(NCc1ccc(C#CC#Cc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(S(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.324477398,3.34665097,0.006669792,O=C(NCc1ccc(C#CC#Cc2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(C(=O)c6ccc(/C=C/c7ccc(C(=O)c8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.042681507,2.875504043,0.054944122,O=C(OCc1ccc(-c2ccc(-c3ccc(COC(=O)c4ccc(N5C(=O)c6ccc(OC(=O)c7ccc(C(=O)C(O)c8ccc(C(=O)Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8)cc7)cc6C5=O)cc4)cc3)[nH]2)cc1)c1ccc(*)cc1
2.893339236,2.829480546,0.022070931,O=C(CC(=O)c1ccc(CN2C(=O)c3ccc(NC(=O)c4ccc(CCC(O)CCc5ccc(C(=O)Nc6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4)cc3C2=O)cc1)c1ccc(C*)cc1
2.907744562,2.943878744,0.012426876,CC(C)(c1ccc(C(=O)c2ccc(*)cc2)cc1)c1ccc(C(=O)c2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(/C=C/C(=O)/C=C/c6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.813074353,2.835524805,0.007980753,O=C1/C(=C/c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)CCC/C1=C\c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(COCc5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.455424643,3.888665457,0.125379905,O=C1/C(=C/c2ccc(-c3ccc4c(c3)C(=O)N(*)C4=O)cc2)CC/C1=C\c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc(C(=O)c4ccc(S(=O)(=O)c5ccc(C(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.054652101,3.180186884,0.041096262,O=C(NCc1ccc(C(O)C(O)c2ccc(CNC(=O)c3ccc(N4C(=O)c5ccc(OC(=O)c6ccc(C(O)c7ccc(C(=O)Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7)cc6)cc5C4=O)cc3)cc2)cc1)c1ccc(*)cc1
3.257949641,3.20652218,0.015785223,O=C1/C(=C/c2ccc(C(=O)Nc3ccc4c(c3)C(=O)N(*)C4=O)cc2)CCC/C1=C\c1ccc(C(=O)Nc2ccc3c(c2)C(=O)N(Cc2ccc(/C=C/C(O)/C=C/c4ccc(C*)cc4)cc2)C3=O)cc1
2.859352365,2.78472596,0.026099059,CN(Cc1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(*)C3=O)cc1)Cc1ccc(C(=O)Oc2ccc3c(c2)C(=O)N(c2ccc(OCc4ccc(S(=O)c5ccc(COc6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
2.747637469,2.761351634,0.004991257,CN(Cc1ccc(COc2ccc(*)cc2)cc1)Cc1ccc(COc2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(C(=O)C(=O)c6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
3.340675938,3.280202767,0.018102076,CP(=O)(c1ccc(C(=O)Nc2ccc(*)cc2)cc1)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc(-c5ccc(-c6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1
2.948469943,3.000746586,0.017730092,CC(C)(c1ccc(C(=O)Oc2ccc(*)cc2)cc1)c1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(OC(=O)c5ccc(/C=C/C(O)/C=C/c6ccc(C(=O)Oc7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.566780356,2.549516123,0.006726027,O=C1c2ccc(OCc3ccc(COCCOCc4ccc(COc5ccc6c(c5)C(=O)N(Cc5ccc(Sc7ccc(C*)cc7)cc5)C6=O)cc4)cc3)cc2C(=O)N1*
2.709893963,2.590004542,0.04424137,C[Si](C)(c1ccc(COC(=O)c2ccc(*)cc2)cc1)c1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(C(=O)OCc5ccc(S(=O)(=O)c6ccc(COC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1
2.971193451,3.258731148,0.096775152,O=C1/C(=C/c2ccc(COC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)CC/C1=C\c1ccc(COC(=O)c2ccc3c(c2)C(=O)N(c2ccc(C(=O)NCc4ccc(Cc5ccc(CNC(=O)c6ccc(*)cc6)cc5)cc4)cc2)C3=O)cc1
3.102260524,2.935967766,0.053603737,CP(=O)(c1ccc(C(=O)c2ccc3c(c2)C(=O)N(*)C3=O)cc1)c1ccc(C(=O)c2ccc3c(c2)C(=O)N(Cc2ccc(/C=N/N=C/c4ccc(C*)cc4)cc2)C3=O)cc1
2.936558138,2.95598874,0.006616795,O=C(OCc1ccc(COC(=O)c2ccc(N3C(=O)c4ccc(-c5ccc(Sc6ccc(-c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5)cc4C3=O)cc2)cc1)c1ccc(*)cc1
